,region-centroid-col,region-centroid-row,region-pixel-count,short-line-density-5,short-line-density-2,vedge-mean,vegde-sd,hedge-mean,hedge-sd,intensity-mean,rawred-mean,rawblue-mean,rawgreen-mean,exred-mean,exblue-mean,exgreen-mean,value-mean,saturation-mean,hue-mean,class
1859,74.0,48.0,0.0,0.0,0.0,74.0,337.0,106.0,769.0,519.0,198.0,291.0,154.0,301.0,337.0,82.0,294.0,1374.0,1309.0,0.0
1860,129.0,21.0,0.0,0.0,0.0,75.0,454.0,49.0,343.0,921.0,427.0,531.0,431.0,233.0,395.0,92.0,535.0,286.0,990.0,1.0
1861,228.0,136.0,0.0,0.0,1.0,139.0,1026.0,98.0,492.0,549.0,186.0,320.0,188.0,202.0,394.0,124.0,325.0,1361.0,546.0,1.0
1862,82.0,103.0,0.0,0.0,0.0,83.0,474.0,87.0,215.0,414.0,178.0,215.0,121.0,379.0,220.0,124.0,217.0,1060.0,1469.0,0.0
1863,34.0,85.0,0.0,1.0,0.0,100.0,443.0,104.0,915.0,457.0,185.0,241.0,137.0,349.0,253.0,121.0,243.0,1085.0,1379.0,0.0
1864,107.0,64.0,0.0,1.0,0.0,38.0,194.0,214.0,1056.0,1127.0,570.0,701.0,586.0,97.0,522.0,110.0,705.0,189.0,312.0,5.0
1865,102.0,54.0,0.0,0.0,0.0,81.0,461.0,70.0,378.0,931.0,424.0,552.0,426.0,203.0,455.0,61.0,556.0,486.0,992.0,1.0
1866,191.0,29.0,0.0,0.0,0.0,79.0,66.0,73.0,161.0,1174.0,612.0,729.0,615.0,111.0,512.0,103.0,733.0,130.0,369.0,5.0
1867,127.0,185.0,0.0,0.0,0.0,90.0,505.0,86.0,914.0,408.0,140.0,165.0,208.0,268.0,70.0,330.0,217.0,966.0,1850.0,3.0
1868,212.0,75.0,0.0,0.0,0.0,56.0,59.0,12.0,87.0,357.0,118.0,215.0,109.0,269.0,291.0,161.0,217.0,1383.0,694.0,6.0
1869,154.0,69.0,0.0,0.0,0.0,71.0,57.0,76.0,259.0,1028.0,488.0,633.0,500.0,34.0,609.0,19.0,637.0,718.0,454.0,5.0
1870,41.0,45.0,0.0,0.0,0.0,74.0,415.0,73.0,569.0,481.0,188.0,263.0,139.0,331.0,290.0,100.0,265.0,1306.0,1336.0,0.0
1871,53.0,80.0,0.0,0.0,0.0,84.0,575.0,48.0,63.0,80.0,5.0,72.0,11.0,302.0,219.0,203.0,71.0,1876.0,520.0,2.0
1872,136.0,152.0,0.0,0.0,0.0,84.0,348.0,245.0,982.0,651.0,275.0,373.0,297.0,226.0,310.0,184.0,378.0,467.0,91.0,4.0
1873,59.0,121.0,0.0,0.0,0.0,3.0,5.0,5.0,3.0,10.0,0.0,10.0,0.0,365.0,114.0,248.0,10.0,1836.0,791.0,2.0
1874,193.0,167.0,0.0,0.0,0.0,79.0,455.0,187.0,1067.0,612.0,251.0,340.0,248.0,267.0,309.0,144.0,345.0,572.0,756.0,4.0
1875,187.0,122.0,0.0,0.0,0.0,12.0,88.0,18.0,16.0,158.0,75.0,70.0,35.0,415.0,124.0,183.0,75.0,1498.0,1568.0,0.0
1876,58.0,109.0,0.0,0.0,0.0,101.0,671.0,75.0,635.0,395.0,94.0,283.0,109.0,149.0,463.0,109.0,285.0,1710.0,447.0,2.0
1877,51.0,71.0,0.0,0.0,0.0,125.0,192.0,73.0,160.0,719.0,328.0,413.0,326.0,285.0,309.0,126.0,417.0,276.0,1214.0,1.0
1878,54.0,82.0,0.0,1.0,0.0,56.0,108.0,74.0,613.0,74.0,5.0,65.0,11.0,309.0,206.0,210.0,64.0,1869.0,526.0,2.0
1879,136.0,136.0,0.0,1.0,0.0,88.0,513.0,90.0,804.0,548.0,183.0,320.0,189.0,195.0,396.0,129.0,325.0,1391.0,495.0,1.0
1880,36.0,185.0,0.0,0.0,0.0,81.0,437.0,73.0,331.0,276.0,103.0,94.0,150.0,326.0,21.0,322.0,159.0,1261.0,1658.0,3.0
1881,241.0,172.0,0.0,0.0,0.0,86.0,413.0,92.0,615.0,321.0,113.0,112.0,176.0,302.0,21.0,346.0,184.0,1198.0,1691.0,3.0
1882,228.0,184.0,0.0,0.0,0.0,141.0,731.0,129.0,714.0,754.0,335.0,447.0,340.0,233.0,389.0,98.0,451.0,512.0,939.0,4.0
1883,154.0,129.0,0.0,0.0,0.0,18.0,35.0,32.0,22.0,116.0,59.0,50.0,26.0,412.0,109.0,201.0,59.0,1558.0,1606.0,0.0
1884,235.0,104.0,0.0,0.0,0.0,145.0,871.0,15.0,13.0,306.0,95.0,195.0,90.0,265.0,290.0,166.0,195.0,1486.0,600.0,6.0
1885,37.0,83.0,0.0,1.0,0.0,83.0,453.0,53.0,310.0,991.0,461.0,598.0,465.0,186.0,477.0,56.0,602.0,375.0,877.0,1.0
1886,218.0,121.0,0.0,0.0,0.0,84.0,283.0,68.0,294.0,622.0,250.0,363.0,255.0,222.0,369.0,129.0,368.0,948.0,611.0,1.0
1887,114.0,145.0,0.0,0.0,0.0,16.0,149.0,67.0,234.0,509.0,154.0,227.0,249.0,185.0,141.0,337.0,259.0,1182.0,1918.0,3.0
1888,74.0,226.0,0.0,0.0,0.0,106.0,665.0,91.0,515.0,443.0,152.0,159.0,243.0,263.0,13.0,375.0,250.0,1181.0,1725.0,3.0
1889,6.0,7.0,0.0,0.0,0.0,81.0,312.0,58.0,108.0,1262.0,673.0,773.0,681.0,232.0,328.0,160.0,777.0,8.0,482.0,5.0
1890,85.0,63.0,0.0,1.0,0.0,82.0,579.0,32.0,31.0,472.0,193.0,251.0,137.0,355.0,264.0,103.0,253.0,1218.0,1401.0,0.0
1891,17.0,127.0,0.0,0.0,0.0,62.0,235.0,48.0,81.0,135.0,66.0,59.0,30.0,413.0,116.0,193.0,65.0,1512.0,1590.0,0.0
1892,77.0,88.0,0.0,0.0,0.0,89.0,986.0,109.0,1070.0,99.0,10.0,81.0,21.0,293.0,221.0,209.0,80.0,1852.0,396.0,2.0
1893,238.0,82.0,0.0,0.0,0.0,128.0,1024.0,67.0,355.0,297.0,88.0,201.0,84.0,253.0,316.0,151.0,201.0,1582.0,650.0,6.0
1894,185.0,119.0,0.0,0.0,0.0,24.0,36.0,12.0,34.0,124.0,62.0,56.0,26.0,412.0,118.0,192.0,62.0,1597.0,1583.0,0.0
1895,36.0,119.0,0.0,0.0,0.0,51.0,424.0,72.0,395.0,44.0,10.0,27.0,7.0,361.0,131.0,235.0,27.0,1812.0,1233.0,6.0
1896,24.0,144.0,0.0,0.0,0.0,165.0,1061.0,240.0,1160.0,295.0,116.0,166.0,90.0,339.0,209.0,177.0,188.0,1679.0,1321.0,6.0
1897,173.0,102.0,0.0,0.0,0.0,108.0,445.0,65.0,389.0,596.0,216.0,351.0,230.0,178.0,411.0,132.0,356.0,1310.0,431.0,6.0
1898,96.0,52.0,0.0,0.0,0.0,42.0,177.0,9.0,51.0,1071.0,529.0,655.0,553.0,57.0,543.0,137.0,659.0,248.0,120.0,5.0
1899,5.0,43.0,0.0,0.0,0.0,30.0,32.0,57.0,191.0,1128.0,577.0,698.0,579.0,169.0,505.0,44.0,702.0,112.0,837.0,5.0
1900,172.0,102.0,0.0,0.0,0.0,24.0,108.0,73.0,430.0,1233.0,646.0,759.0,657.0,151.0,424.0,147.0,763.0,52.0,279.0,5.0
1901,129.0,178.0,0.0,1.0,0.0,108.0,432.0,91.0,802.0,907.0,407.0,549.0,410.0,190.0,480.0,48.0,553.0,706.0,958.0,4.0
1902,167.0,173.0,0.0,0.0,0.0,150.0,571.0,157.0,619.0,762.0,344.0,445.0,344.0,257.0,368.0,95.0,449.0,429.0,1182.0,4.0
1903,218.0,69.0,0.0,0.0,0.0,81.0,118.0,32.0,388.0,654.0,293.0,377.0,283.0,284.0,317.0,119.0,382.0,459.0,1229.0,1.0
1904,50.0,130.0,0.0,0.0,0.0,28.0,34.0,5.0,15.0,19.0,3.0,16.0,0.0,365.0,123.0,239.0,16.0,1836.0,1265.0,6.0
1905,137.0,174.0,0.0,0.0,0.0,120.0,817.0,87.0,700.0,885.0,392.0,533.0,404.0,187.0,463.0,69.0,537.0,590.0,809.0,4.0
1906,133.0,180.0,0.0,0.0,0.0,83.0,521.0,75.0,435.0,954.0,431.0,574.0,433.0,189.0,487.0,41.0,578.0,659.0,994.0,4.0
1907,13.0,106.0,0.0,0.0,0.0,12.0,38.0,22.0,15.0,136.0,57.0,68.0,31.0,387.0,142.0,195.0,67.0,1510.0,1491.0,0.0
1908,106.0,214.0,0.0,0.0,0.0,88.0,832.0,119.0,771.0,183.0,52.0,59.0,89.0,319.0,64.0,286.0,100.0,1475.0,1762.0,3.0
1909,141.0,152.0,0.0,0.0,0.0,86.0,388.0,239.0,863.0,662.0,282.0,380.0,308.0,228.0,306.0,186.0,385.0,380.0,97.0,4.0
1910,0.0,178.0,0.0,0.0,0.0,83.0,191.0,221.0,1140.0,499.0,188.0,255.0,170.0,308.0,245.0,170.0,257.0,241.0,1086.0,4.0
1911,79.0,29.0,0.0,0.0,0.0,31.0,238.0,37.0,304.0,1087.0,529.0,677.0,566.0,23.0,569.0,155.0,681.0,309.0,49.0,5.0
1912,85.0,168.0,0.0,0.0,0.0,98.0,516.0,119.0,837.0,808.0,361.0,473.0,357.0,246.0,399.0,75.0,477.0,569.0,1203.0,4.0
1913,18.0,134.0,0.0,0.0,0.0,62.0,606.0,91.0,945.0,54.0,6.0,32.0,18.0,337.0,134.0,256.0,32.0,1364.0,10.0,2.0
1914,152.0,193.0,0.0,1.0,0.0,105.0,610.0,114.0,520.0,403.0,137.0,151.0,220.0,265.0,31.0,366.0,229.0,1200.0,1757.0,3.0
1915,252.0,46.0,0.0,0.0,0.0,64.0,334.0,74.0,421.0,1246.0,659.0,767.0,665.0,204.0,381.0,135.0,771.0,38.0,516.0,5.0
1916,93.0,212.0,0.0,0.0,0.0,83.0,642.0,57.0,189.0,278.0,89.0,107.0,153.0,282.0,57.0,329.0,162.0,1363.0,1799.0,3.0
1917,218.0,165.0,0.0,0.0,1.0,100.0,646.0,146.0,808.0,934.0,420.0,566.0,419.0,187.0,497.0,33.0,570.0,762.0,1044.0,4.0
1918,40.0,64.0,0.0,0.0,1.0,212.0,1040.0,254.0,1098.0,855.0,372.0,498.0,421.0,172.0,369.0,180.0,502.0,586.0,166.0,2.0
1919,111.0,91.0,0.0,0.0,0.0,27.0,65.0,79.0,153.0,82.0,5.0,69.0,17.0,299.0,208.0,218.0,68.0,1875.0,356.0,2.0
1920,162.0,155.0,0.0,0.0,0.0,93.0,466.0,97.0,425.0,353.0,110.0,146.0,187.0,250.0,82.0,336.0,195.0,1338.0,1879.0,3.0
1921,216.0,137.0,0.0,0.0,0.0,99.0,771.0,67.0,171.0,565.0,191.0,338.0,204.0,170.0,422.0,127.0,343.0,1417.0,435.0,1.0
1922,116.0,212.0,0.0,0.0,0.0,121.0,772.0,109.0,829.0,424.0,138.0,158.0,234.0,245.0,32.0,374.0,242.0,1311.0,1785.0,3.0
1923,250.0,165.0,0.0,0.0,1.0,95.0,481.0,145.0,809.0,831.0,366.0,505.0,369.0,197.0,464.0,58.0,509.0,813.0,944.0,4.0
1924,124.0,35.0,0.0,1.0,0.0,30.0,264.0,92.0,312.0,1173.0,599.0,733.0,621.0,76.0,526.0,132.0,737.0,181.0,161.0,5.0
1925,17.0,131.0,0.0,0.0,0.0,51.0,280.0,7.0,34.0,15.0,1.0,12.0,2.0,363.0,115.0,249.0,12.0,1176.0,581.0,2.0
1926,202.0,109.0,0.0,0.0,0.0,126.0,890.0,131.0,1050.0,783.0,353.0,450.0,359.0,253.0,355.0,112.0,454.0,346.0,1027.0,1.0
1927,218.0,115.0,0.0,0.0,0.0,16.0,15.0,229.0,1112.0,631.0,273.0,347.0,265.0,304.0,273.0,145.0,352.0,324.0,1252.0,1.0
1928,199.0,178.0,0.0,0.0,0.0,75.0,464.0,111.0,413.0,789.0,355.0,463.0,351.0,252.0,390.0,78.0,467.0,542.0,1210.0,4.0
1929,24.0,127.0,0.0,1.0,0.0,81.0,478.0,36.0,163.0,120.0,18.0,84.0,38.0,289.0,204.0,232.0,83.0,1772.0,78.0,2.0
1930,244.0,12.0,0.0,0.0,0.0,38.0,133.0,69.0,474.0,1154.0,586.0,723.0,610.0,72.0,533.0,129.0,727.0,198.0,167.0,5.0
1931,123.0,87.0,0.0,0.0,0.0,72.0,444.0,70.0,495.0,452.0,151.0,265.0,142.0,250.0,328.0,142.0,267.0,1346.0,711.0,6.0
1932,245.0,97.0,0.0,1.0,0.0,43.0,264.0,91.0,653.0,300.0,101.0,182.0,93.0,289.0,253.0,181.0,180.0,1360.0,679.0,6.0
1933,96.0,79.0,0.0,0.0,0.0,95.0,773.0,120.0,1042.0,421.0,140.0,252.0,129.0,254.0,326.0,140.0,254.0,1388.0,767.0,6.0
1934,114.0,191.0,0.0,1.0,0.0,89.0,74.0,96.0,774.0,316.0,104.0,126.0,165.0,281.0,68.0,319.0,173.0,1146.0,1837.0,3.0
1935,103.0,180.0,0.0,0.0,0.0,124.0,669.0,123.0,817.0,967.0,435.0,587.0,442.0,167.0,518.0,33.0,591.0,736.0,888.0,4.0
1936,228.0,91.0,0.0,0.0,0.0,62.0,308.0,186.0,978.0,695.0,299.0,420.0,300.0,219.0,402.0,99.0,424.0,801.0,810.0,1.0
1937,238.0,126.0,0.0,0.0,0.0,93.0,533.0,116.0,435.0,667.0,317.0,361.0,304.0,349.0,213.0,163.0,365.0,90.0,1337.0,1.0
1938,1.0,77.0,0.0,0.0,0.0,131.0,978.0,98.0,998.0,182.0,32.0,120.0,57.0,261.0,240.0,222.0,119.0,1748.0,94.0,2.0
1939,79.0,76.0,0.0,0.0,1.0,228.0,1077.0,261.0,1179.0,990.0,450.0,585.0,477.0,145.0,399.0,180.0,589.0,687.0,61.0,2.0
1940,17.0,127.0,0.0,0.0,0.0,62.0,235.0,48.0,81.0,135.0,66.0,59.0,30.0,413.0,116.0,193.0,65.0,1512.0,1590.0,0.0
1941,74.0,79.0,0.0,1.0,0.0,141.0,823.0,104.0,792.0,761.0,326.0,468.0,342.0,186.0,441.0,90.0,472.0,846.0,665.0,1.0
1942,33.0,228.0,0.0,0.0,0.0,89.0,598.0,97.0,442.0,308.0,101.0,141.0,144.0,281.0,117.0,275.0,153.0,943.0,1917.0,3.0
1943,52.0,67.0,0.0,1.0,0.0,80.0,449.0,101.0,724.0,1058.0,517.0,652.0,538.0,39.0,578.0,118.0,656.0,322.0,141.0,5.0
1944,230.0,187.0,0.0,1.0,0.0,72.0,38.0,68.0,476.0,330.0,111.0,128.0,174.0,284.0,56.0,328.0,182.0,1094.0,1797.0,3.0
1945,139.0,92.0,0.0,1.0,0.0,101.0,854.0,85.0,703.0,460.0,189.0,243.0,134.0,358.0,256.0,109.0,245.0,1173.0,1407.0,0.0
1946,213.0,132.0,0.0,0.0,0.0,3.0,52.0,15.0,40.0,18.0,2.0,16.0,0.0,363.0,124.0,240.0,16.0,1836.0,1181.0,6.0
1947,106.0,10.0,0.0,0.0,0.0,35.0,217.0,69.0,124.0,1207.0,620.0,740.0,642.0,92.0,490.0,147.0,744.0,124.0,136.0,5.0
1948,182.0,128.0,0.0,0.0,0.0,4.0,58.0,5.0,69.0,37.0,8.0,29.0,0.0,362.0,144.0,221.0,29.0,1898.0,1319.0,6.0
1949,250.0,65.0,0.0,0.0,0.0,91.0,478.0,21.0,98.0,690.0,290.0,418.0,299.0,205.0,406.0,109.0,422.0,869.0,641.0,1.0
1950,151.0,144.0,0.0,0.0,0.0,24.0,261.0,212.0,1158.0,172.0,48.0,99.0,49.0,322.0,192.0,211.0,98.0,1438.0,721.0,6.0
1951,92.0,217.0,0.0,0.0,0.0,106.0,755.0,101.0,850.0,256.0,79.0,100.0,140.0,280.0,67.0,321.0,149.0,1420.0,1828.0,3.0
1952,34.0,156.0,0.0,0.0,0.0,89.0,409.0,77.0,447.0,394.0,150.0,141.0,208.0,314.0,10.0,346.0,217.0,968.0,1660.0,3.0
1953,196.0,112.0,0.0,0.0,0.0,67.0,417.0,107.0,560.0,718.0,325.0,415.0,322.0,275.0,329.0,116.0,419.0,345.0,1205.0,1.0
1954,138.0,104.0,0.0,1.0,0.0,100.0,420.0,35.0,233.0,743.0,335.0,431.0,337.0,259.0,346.0,115.0,435.0,348.0,1078.0,1.0
1955,61.0,212.0,0.0,0.0,0.0,67.0,461.0,95.0,578.0,303.0,118.0,103.0,160.0,337.0,15.0,318.0,168.0,1137.0,1634.0,3.0
1956,173.0,48.0,0.0,0.0,0.0,58.0,128.0,73.0,332.0,1141.0,583.0,717.0,600.0,81.0,532.0,116.0,721.0,191.0,247.0,5.0
1957,214.0,73.0,0.0,0.0,0.0,12.0,105.0,12.0,87.0,356.0,116.0,216.0,109.0,264.0,295.0,162.0,218.0,1399.0,622.0,6.0
1958,120.0,123.0,0.0,0.0,0.0,7.0,5.0,48.0,18.0,45.0,6.0,36.0,3.0,348.0,157.0,222.0,36.0,1871.0,1108.0,6.0
1959,53.0,122.0,0.0,0.0,0.0,145.0,611.0,72.0,472.0,451.0,177.0,225.0,155.0,333.0,209.0,183.0,227.0,387.0,1280.0,1.0
1960,102.0,223.0,0.0,0.0,0.0,72.0,180.0,21.0,153.0,186.0,59.0,51.0,94.0,336.0,36.0,297.0,105.0,1469.0,1656.0,3.0
1961,144.0,159.0,0.0,0.0,0.0,81.0,240.0,70.0,353.0,341.0,114.0,151.0,163.0,277.0,107.0,282.0,171.0,910.0,1909.0,3.0
1962,218.0,69.0,0.0,0.0,0.0,81.0,118.0,32.0,388.0,654.0,293.0,377.0,283.0,284.0,317.0,119.0,382.0,459.0,1229.0,1.0
1963,62.0,2.0,0.0,0.0,0.0,34.0,60.0,69.0,416.0,1231.0,643.0,757.0,656.0,127.0,440.0,158.0,761.0,61.0,156.0,5.0
1964,145.0,51.0,0.0,0.0,0.0,62.0,64.0,65.0,102.0,1035.0,495.0,636.0,508.0,32.0,601.0,50.0,640.0,550.0,351.0,5.0
1965,226.0,98.0,0.0,0.0,0.0,78.0,431.0,12.0,117.0,460.0,164.0,250.0,152.0,283.0,276.0,163.0,252.0,971.0,828.0,6.0
1966,244.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,375.0,95.0,258.0,0.0,0.0,1624.0,6.0
1967,22.0,102.0,0.0,0.0,0.0,31.0,98.0,32.0,160.0,38.0,1.0,31.0,6.0,340.0,149.0,238.0,31.0,1894.0,436.0,2.0
1968,93.0,203.0,0.0,0.0,0.0,122.0,940.0,80.0,446.0,358.0,128.0,129.0,193.0,298.0,23.0,348.0,201.0,1115.0,1703.0,3.0
1969,84.0,211.0,0.0,1.0,0.0,93.0,454.0,87.0,547.0,306.0,113.0,104.0,167.0,319.0,15.0,336.0,175.0,1226.0,1659.0,3.0
1970,236.0,180.0,0.0,0.0,0.0,72.0,111.0,77.0,416.0,173.0,48.0,49.0,89.0,321.0,48.0,300.0,100.0,1493.0,1709.0,3.0
1971,185.0,177.0,0.0,0.0,0.0,94.0,509.0,87.0,484.0,797.0,355.0,468.0,353.0,244.0,397.0,79.0,472.0,553.0,1163.0,4.0
1972,226.0,107.0,0.0,0.0,0.0,1.0,2.0,67.0,24.0,132.0,63.0,60.0,29.0,407.0,122.0,193.0,63.0,1516.0,1560.0,0.0
1973,57.0,98.0,0.0,0.0,0.0,62.0,83.0,104.0,585.0,102.0,13.0,76.0,27.0,298.0,204.0,223.0,75.0,1816.0,333.0,2.0
1974,207.0,54.0,0.0,0.0,0.0,83.0,502.0,253.0,1090.0,880.0,414.0,490.0,428.0,266.0,297.0,158.0,494.0,170.0,1215.0,1.0
1975,9.0,161.0,0.0,0.0,0.0,143.0,916.0,170.0,1030.0,717.0,319.0,422.0,320.0,255.0,354.0,111.0,426.0,428.0,941.0,4.0
1976,1.0,78.0,0.0,0.0,0.0,79.0,623.0,99.0,883.0,392.0,167.0,209.0,115.0,370.0,223.0,130.0,210.0,1105.0,1456.0,0.0
1977,33.0,126.0,0.0,0.0,0.0,24.0,49.0,68.0,153.0,138.0,70.0,58.0,30.0,422.0,110.0,190.0,69.0,1574.0,1611.0,0.0
1978,35.0,10.0,0.0,0.0,0.0,70.0,352.0,73.0,160.0,1224.0,639.0,745.0,652.0,134.0,428.0,163.0,749.0,58.0,148.0,5.0
1979,111.0,109.0,0.0,1.0,0.0,82.0,450.0,93.0,593.0,453.0,157.0,249.0,153.0,267.0,281.0,174.0,251.0,1022.0,540.0,6.0
1980,70.0,169.0,0.0,1.0,0.0,79.0,235.0,107.0,633.0,470.0,163.0,189.0,231.0,267.0,75.0,326.0,239.0,844.0,1857.0,3.0
1981,166.0,124.0,0.0,0.0,0.0,31.0,31.0,26.0,34.0,588.0,212.0,348.0,224.0,182.0,409.0,130.0,353.0,1318.0,455.0,6.0
1982,140.0,6.0,0.0,1.0,2.0,133.0,919.0,144.0,728.0,715.0,319.0,417.0,321.0,260.0,341.0,119.0,421.0,378.0,1048.0,1.0
1983,187.0,179.0,0.0,0.0,0.0,96.0,429.0,90.0,441.0,775.0,347.0,455.0,346.0,249.0,387.0,84.0,459.0,530.0,1184.0,4.0
1984,189.0,34.0,0.0,0.0,0.0,38.0,288.0,44.0,182.0,1072.0,527.0,661.0,550.0,48.0,561.0,127.0,665.0,268.0,133.0,5.0
1985,135.0,66.0,0.0,2.0,0.0,95.0,564.0,109.0,986.0,535.0,217.0,292.0,169.0,325.0,304.0,91.0,295.0,1159.0,1332.0,0.0
1986,2.0,67.0,0.0,0.0,1.0,211.0,1072.0,260.0,1176.0,1006.0,470.0,615.0,480.0,142.0,405.0,180.0,619.0,385.0,73.0,2.0
1987,237.0,44.0,0.0,0.0,0.0,45.0,204.0,65.0,194.0,1114.0,555.0,696.0,573.0,58.0,574.0,99.0,700.0,245.0,256.0,5.0
1988,43.0,146.0,0.0,0.0,0.0,57.0,108.0,106.0,1035.0,510.0,171.0,212.0,248.0,238.0,94.0,333.0,258.0,930.0,1897.0,3.0
1989,56.0,106.0,0.0,0.0,0.0,19.0,65.0,12.0,9.0,151.0,69.0,67.0,35.0,406.0,124.0,192.0,71.0,1453.0,1551.0,0.0
1990,242.0,155.0,0.0,0.0,0.0,31.0,117.0,36.0,91.0,276.0,100.0,109.0,138.0,317.0,65.0,287.0,147.0,857.0,1764.0,3.0
1991,55.0,229.0,0.0,0.0,0.0,102.0,943.0,99.0,338.0,155.0,46.0,44.0,78.0,338.0,56.0,279.0,84.0,1473.0,1677.0,3.0
1992,88.0,209.0,0.0,0.0,0.0,83.0,560.0,75.0,567.0,290.0,95.0,112.0,159.0,283.0,55.0,330.0,167.0,1335.0,1792.0,3.0
1993,91.0,93.0,0.0,0.0,0.0,91.0,549.0,85.0,519.0,1037.0,498.0,634.0,515.0,44.0,585.0,94.0,638.0,401.0,244.0,5.0
1994,113.0,118.0,0.0,1.0,0.0,99.0,478.0,41.0,368.0,962.0,427.0,580.0,443.0,157.0,503.0,60.0,584.0,684.0,680.0,1.0
1995,144.0,79.0,0.0,0.0,0.0,72.0,245.0,88.0,119.0,517.0,210.0,279.0,155.0,343.0,288.0,91.0,281.0,1202.0,1363.0,0.0
1996,21.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,375.0,95.0,258.0,0.0,0.0,1624.0,2.0
1997,48.0,31.0,0.0,0.0,0.0,111.0,408.0,73.0,372.0,911.0,397.0,558.0,415.0,156.0,505.0,59.0,562.0,827.0,685.0,1.0
1998,6.0,7.0,0.0,0.0,0.0,81.0,312.0,58.0,108.0,1262.0,673.0,773.0,681.0,232.0,328.0,160.0,777.0,8.0,482.0,5.0
1999,1.0,87.0,0.0,0.0,0.0,98.0,289.0,67.0,190.0,363.0,163.0,184.0,107.0,393.0,182.0,146.0,182.0,952.0,1489.0,0.0
2000,194.0,88.0,0.0,0.0,0.0,121.0,920.0,103.0,954.0,160.0,31.0,104.0,47.0,286.0,220.0,217.0,103.0,1729.0,257.0,2.0
2001,223.0,113.0,0.0,0.0,0.0,88.0,519.0,86.0,465.0,704.0,297.0,431.0,305.0,193.0,431.0,94.0,435.0,919.0,677.0,1.0
2002,115.0,200.0,0.0,0.0,0.0,91.0,474.0,80.0,592.0,286.0,99.0,111.0,147.0,304.0,61.0,303.0,156.0,987.0,1780.0,3.0
2003,74.0,38.0,0.0,0.0,0.0,59.0,146.0,69.0,266.0,1214.0,627.0,749.0,638.0,106.0,506.0,115.0,753.0,118.0,306.0,5.0
2004,137.0,177.0,0.0,0.0,0.0,99.0,532.0,68.0,293.0,935.0,422.0,560.0,425.0,192.0,477.0,50.0,564.0,608.0,963.0,4.0
2005,216.0,134.0,0.0,0.0,0.0,28.0,46.0,36.0,10.0,123.0,57.0,59.0,27.0,398.0,128.0,196.0,62.0,1558.0,1531.0,0.0
2006,239.0,179.0,0.0,0.0,0.0,88.0,327.0,73.0,437.0,420.0,142.0,156.0,228.0,261.0,30.0,369.0,237.0,1140.0,1758.0,3.0
2007,194.0,150.0,0.0,0.0,0.0,100.0,634.0,209.0,1143.0,678.0,290.0,398.0,304.0,227.0,347.0,146.0,404.0,552.0,261.0,4.0
2008,9.0,211.0,0.0,1.0,0.0,86.0,459.0,119.0,819.0,313.0,123.0,116.0,153.0,341.0,41.0,287.0,162.0,858.0,1647.0,3.0
2009,103.0,111.0,0.0,0.0,0.0,19.0,5.0,18.0,37.0,153.0,73.0,65.0,35.0,416.0,116.0,190.0,72.0,1466.0,1597.0,0.0
2010,101.0,19.0,0.0,0.0,0.0,68.0,390.0,26.0,303.0,1183.0,615.0,733.0,623.0,109.0,503.0,115.0,737.0,123.0,311.0,5.0
2011,80.0,216.0,0.0,1.0,0.0,106.0,347.0,90.0,860.0,233.0,67.0,96.0,119.0,281.0,90.0,296.0,129.0,1433.0,1889.0,3.0
2012,137.0,122.0,0.0,0.0,0.0,38.0,180.0,69.0,53.0,154.0,70.0,71.0,33.0,406.0,133.0,183.0,73.0,1544.0,1529.0,0.0
2013,68.0,57.0,0.0,0.0,0.0,55.0,380.0,42.0,206.0,874.0,385.0,532.0,394.0,184.0,480.0,54.0,536.0,778.0,871.0,1.0
2014,113.0,134.0,0.0,1.0,0.0,101.0,524.0,64.0,263.0,948.0,412.0,575.0,438.0,145.0,505.0,71.0,579.0,786.0,561.0,1.0
2015,32.0,131.0,0.0,0.0,0.0,3.0,5.0,3.0,3.0,1.0,0.0,1.0,0.0,374.0,97.0,257.0,1.0,29.0,791.0,2.0
2016,76.0,113.0,0.0,0.0,0.0,24.0,36.0,26.0,9.0,118.0,62.0,51.0,25.0,418.0,109.0,195.0,61.0,1611.0,1610.0,0.0
2017,34.0,124.0,0.0,0.0,0.0,7.0,35.0,5.0,28.0,6.0,0.0,6.0,0.0,369.0,106.0,252.0,6.0,865.0,791.0,2.0
2018,43.0,219.0,0.0,0.0,0.0,102.0,709.0,91.0,504.0,299.0,112.0,102.0,163.0,323.0,16.0,331.0,171.0,1217.0,1657.0,3.0
2019,57.0,135.0,0.0,1.0,0.0,129.0,976.0,98.0,955.0,481.0,161.0,275.0,154.0,250.0,325.0,145.0,277.0,1258.0,690.0,1.0
2020,27.0,177.0,0.0,0.0,0.0,84.0,564.0,146.0,1080.0,576.0,231.0,305.0,225.0,292.0,264.0,166.0,309.0,420.0,826.0,4.0
2021,178.0,122.0,0.0,0.0,0.0,105.0,748.0,54.0,292.0,635.0,266.0,368.0,265.0,246.0,345.0,129.0,373.0,753.0,798.0,1.0
2022,76.0,25.0,0.0,0.0,0.0,28.0,53.0,67.0,234.0,1096.0,540.0,684.0,569.0,38.0,571.0,131.0,688.0,274.0,107.0,5.0
